250 SE genome assemblies	500 SE genome assemblies	750 SE genome assemblies	1000 SE genome assemblies																																																																				
	SRR7289193	SRR5820854	SRR5193441																																																																				
	SRR7292753	SRR5820864	SRR5193611																																																																				
	SRR7298807	SRR5821928	SRR5193671																																																																				
	SRR7298851	SRR5850027	SRR5193761																																																																				
	SRR7299372	SRR5850047	SRR5193856																																																																				
	SRR7300282	SRR5851092	SRR5193887																																																																				
	SRR7300394	SRR5876335	SRR5193900																																																																				
	SRR7300413	SRR5876339	SRR5193938																																																																				
	SRR7300416	SRR5876698	SRR5193956																																																																				
	SRR7348279	SRR5888470	SRR5193991																																																																				
	SRR7348316	SRR5888647	SRR5193997																																																																				
	SRR7348392	SRR5888704	SRR5194051																																																																				
	SRR7351408	SRR5890562	SRR5194072																																																																				
	SRR7351412	SRR5901868	SRR5194081																																																																				
	SRR7401719	SRR5908394	SRR5194095																																																																				
	SRR7416262	SRR5921464	SRR5194097																																																																				
	SRR7439504	SRR5924440	SRR5194149																																																																				
	SRR7444251	SRR5927271	SRR5194194																																																																				
	SRR7447151	SRR5935658	SRR5194219																																																																				
	SRR7456230	SRR5938178	SRR5194220																																																																				
	SRR7458744	SRR5947450	SRR5194267																																																																				
	SRR7458755	SRR5947452	SRR5194294																																																																				
	SRR7468936	SRR5947707	SRR5194305																																																																				
	SRR7472847	SRR5947887	SRR5201485																																																																				
	SRR7472852	SRR5948392	SRR5201515																																																																				
	SRR7480341	SRR5948463	SRR5202356																																																																				
	SRR7504449	SRR5988410	SRR5209176																																																																				
	SRR7504608	SRR5989061	SRR5215512																																																																				
	SRR7533446	SRR6019645	SRR5215513																																																																				
	SRR7538834	SRR6026027	SRR5215652																																																																				
	SRR7634335	SRR6026041	SRR5215727																																																																				
	SRR7650117	SRR6026066	SRR5215733																																																																				
	SRR7653448	SRR6026453	SRR5215793																																																																				
	SRR7660865	SRR6029142	SRR5215814																																																																				
	SRR7660925	SRR6038056	SRR5215839																																																																				
	SRR7660967	SRR6038083	SRR5215841																																																																				
	SRR7741644	SRR6050661	SRR5215860																																																																				
	SRR7777175	SRR6054154	SRR5215865																																																																				
	SRR900925	SRR6071648	SRR5216124																																																																				
		SRR6107927	SRR5216134																																																																				
		SRR6108600	SRR5216156																																																																				
		SRR6117242	SRR5216166																																																																				
		SRR6117273	SRR5216185																																																																				
		SRR6132001	SRR5216235																																																																				
		SRR6132076	SRR5216243																																																																				
		SRR6132131	SRR5216271																																																																				
		SRR6132139	SRR5216285																																																																				
		SRR6132408	SRR5216292																																																																				
		SRR6133527	SRR5216305																																																																				
		SRR6134245	SRR5216314																																																																				
		SRR6143757	SRR5216376																																																																				
		SRR6158701	SRR5216382																																																																				
		SRR6169245	SRR5216404																																																																				
		SRR6178018	SRR5216413																																																																				
		SRR6178049	SRR5216469																																																																				
		SRR6197844	SRR5216528																																																																				
		SRR6217748	SRR5216590																																																																				
		SRR6238568	SRR5216611																																																																				
		SRR6243530	SRR5217597																																																																				
		SRR6289918	SRR5219440																																																																				
		SRR6310318	SRR5219441																																																																				
		SRR6310348	SRR5219466																																																																				
		SRR6310599	SRR5219480																																																																				
		SRR6313712	SRR5219504																																																																				
		SRR6325173	SRR5219521																																																																				
		SRR6325219	SRR5220053																																																																				
		SRR6326933	SRR5220111																																																																				
		SRR6326987	SRR5220271																																																																				
		SRR6334765	SRR5220313																																																																				
		SRR6334858	SRR5220314																																																																				
		SRR6334860	SRR5220458																																																																				
		SRR6345547	SRR5220460																																																																				
		SRR6345642	SRR5220463																																																																				
		SRR6350771	SRR5220516																																																																				
		SRR6353551	SRR5220525																																																																				
		SRR6359042	SRR5220538																																																																				
		SRR6366342	SRR5220621																																																																				
		SRR6366345	SRR5220642																																																																				
		SRR6371380	SRR5220668																																																																				
		SRR6371387	SRR5220694																																																																				
		SRR6371605	SRR5220703																																																																				
		SRR6371623	SRR5220708																																																																				
		SRR6371923	SRR5220848																																																																				
		SRR6373584	SRR5220882																																																																				
		SRR6384575	SRR5220896																																																																				
		SRR6387403	SRR5220906																																																																				
		SRR6387428	SRR5220961																																																																				
		SRR6412937	SRR5220968																																																																				
		SRR6440577	SRR5221628																																																																				
		SRR6451637	SRR5221893																																																																				
		SRR6475587	SRR5224285																																																																				
		SRR6480938	SRR5231292																																																																				
		SRR6481152	SRR5232082																																																																				
		SRR6489980	SRR5235572																																																																				
		SRR6491046	SRR5249672																																																																				
		SRR6502724	SRR5260038																																																																				
		SRR6514484	SRR5296127																																																																				
		SRR6514744	SRR5307843																																																																				
		SRR6656986	SRR5307859																																																																				
		SRR6670271	SRR5336191																																																																				
		SRR6670322	SRR5361017																																																																				
		SRR6671402	SRR5361135																																																																				
		SRR6682061	SRR5364213																																																																				
		SRR6715771	SRR5364243																																																																				
		SRR6729925	SRR5366186																																																																				
		SRR6782274	SRR5368961																																																																				
		SRR6782304	SRR5380963																																																																				
		SRR6791738	SRR5382644																																																																				
		SRR6798738	SRR5382645																																																																				
		SRR6870190	SRR5400002																																																																				
		SRR6870268	SRR5438387																																																																				
		SRR6876236	SRR5438431																																																																				
		SRR6876267	SRR5440621																																																																				
		SRR6879545	SRR5460951																																																																				
		SRR6879836	SRR5486126																																																																				
		SRR6879932	SRR5486136																																																																				
		SRR6880053	SRR5486149																																																																				
		SRR6880101	SRR5486680																																																																				
		SRR6881283	SRR5486683																																																																				
		SRR6881509	SRR5501007																																																																				
		SRR6885446	SRR5501016																																																																				
		SRR6896858	SRR5501178																																																																				
		SRR6897029	SRR5508273																																																																				
		SRR6897650	SRR5508443																																																																				
		SRR6897666	SRR5574852																																																																				
		SRR6897875	SRR5576593																																																																				
		SRR6897889	SRR5578720																																																																				
		SRR6897941	SRR5578795																																																																				
		SRR6898005	SRR5578820																																																																				
		SRR6898119	SRR5581819																																																																				
		SRR6898124	SRR5582043																																																																				
		SRR6898310	SRR5582090																																																																				
		SRR6898371	SRR5582406																																																																				
		SRR6898402	SRR5584023																																																																				
		SRR6898813	SRR5584106																																																																				
		SRR6898858	SRR5584110																																																																				
		SRR6898871	SRR5584823																																																																				
		SRR6898879	SRR5584925																																																																				
		SRR6898883	SRR5585073																																																																				
		SRR6898916	SRR5585220																																																																				
		SRR6898930	SRR5605968																																																																				
		SRR6898939	SRR5631546																																																																				
		SRR6899394	SRR5631927																																																																				
		SRR6899503	SRR5632694																																																																				
		SRR6900058	SRR5632932																																																																				
		SRR6900202	SRR5633247																																																																				
		SRR6900279	SRR5642198																																																																				
		SRR6900360	SRR5655527																																																																				
		SRR6900459	SRR5656420																																																																				
		SRR6900500	SRR5656424																																																																				
		SRR6900719	SRR5659698																																																																				
		SRR6900720	SRR5677858																																																																				
		SRR6900822	SRR5680613																																																																				
		SRR6900891	SRR5683943																																																																				
		SRR6900892	SRR5715010																																																																				
		SRR6900942	SRR5724845																																																																				
		SRR6900961	SRR5724854																																																																				
		SRR6901105	SRR5739444																																																																				
		SRR6901144	SRR5757162																																																																				
		SRR6918292	SRR5757206																																																																				
		SRR6918336	SRR5757207																																																																				
		SRR6918541	SRR5762336																																																																				
		SRR6918626	SRR5767186																																																																				
		SRR6918648	SRR5799622																																																																				
		SRR6918881	SRR5799632																																																																				
		SRR6919094	SRR5799675																																																																				
		SRR6919166	SRR5799695																																																																				
		SRR6919173	SRR5806499																																																																				
		SRR6919235	SRR5808937																																																																				
		SRR6919238	SRR5812176																																																																				
		SRR6919243	SRR5812208																																																																				
		SRR6919752	SRR5815674																																																																				
		SRR6919806	SRR5819673																																																																				
		SRR6919948	SRR5819679																																																																				
		SRR6919971	SRR5820854																																																																				
		SRR6920453	SRR5820864																																																																				
		SRR6920536	SRR5821928																																																																				
		SRR6920558	SRR5850027																																																																				
		SRR6920779	SRR5850047																																																																				
		SRR6920825	SRR5851092																																																																				
		SRR6922500	SRR5864264																																																																				
		SRR6922528	SRR5876335																																																																				
		SRR6922675	SRR5876339																																																																				
		SRR6922737	SRR5876698																																																																				
		SRR6924070	SRR5887861																																																																				
		SRR6924071	SRR5888430																																																																				
		SRR6924083	SRR5888470																																																																				
		SRR6924111	SRR5888647																																																																				
		SRR6924143	SRR5888704																																																																				
		SRR6924165	SRR5890562																																																																				
		SRR6929684	SRR5892873																																																																				
		SRR6940337	SRR5901868																																																																				
		SRR6940506	SRR5908394																																																																				
		SRR6940761	SRR5921464																																																																				
		SRR6956032	SRR5924440																																																																				
		SRR6967810	SRR5927271																																																																				
		SRR6967986	SRR5935658																																																																				
		SRR6979171	SRR5938178																																																																				
		SRR6984321	SRR5947450																																																																				
		SRR6984384	SRR5947452																																																																				
		SRR6998693	SRR5947707																																																																				
		SRR7015178	SRR5947887																																																																				
		SRR7039795	SRR5948392																																																																				
		SRR7056107	SRR5948463																																																																				
		SRR7059365	SRR5988410																																																																				
		SRR7063418	SRR5989061																																																																				
		SRR7063438	SRR6014138																																																																				
		SRR7072851	SRR6019645																																																																				
		SRR7081915	SRR6025934																																																																				
		SRR7084520	SRR6026027																																																																				
		SRR7093171	SRR6026041																																																																				
		SRR7105075	SRR6026066																																																																				
		SRR7125578	SRR6026453																																																																				
		SRR7130938	SRR6029142																																																																				
		SRR7140338	SRR6029178																																																																				
		SRR7167157	SRR6038056																																																																				
		SRR7172564	SRR6038083																																																																				
		SRR7189215	SRR6050661																																																																				
		SRR7204351	SRR6051384																																																																				
		SRR7218453	SRR6054154																																																																				
		SRR7218795	SRR6071648																																																																				
		SRR7221354	SRR6107284																																																																				
		SRR7223221	SRR6107927																																																																				
		SRR7246325	SRR6108600																																																																				
		SRR7247319	SRR6117242																																																																				
		SRR7248268	SRR6117273																																																																				
		SRR7253194	SRR6126781																																																																				
		SRR7257480	SRR6129487																																																																				
		SRR7271301	SRR6132001																																																																				
		SRR7274999	SRR6132076																																																																				
		SRR7276589	SRR6132131																																																																				
		SRR7285797	SRR6132139																																																																				
		SRR7285916	SRR6132140																																																																				
		SRR7286894	SRR6132408																																																																				
		SRR7289036	SRR6133527																																																																				
		SRR7289193	SRR6134245																																																																				
		SRR7292753	SRR6143757																																																																				
		SRR7298408	SRR6158701																																																																				
		SRR7298807	SRR6165572																																																																				
		SRR7298851	SRR6169245																																																																				
		SRR7299372	SRR6178018																																																																				
		SRR7300216	SRR6178049																																																																				
		SRR7300406	SRR6197844																																																																				
		SRR7300413	SRR6217748																																																																				
		SRR7300416	SRR6238568																																																																				
		SRR7348279	SRR6243530																																																																				
		SRR7348316	SRR6283452																																																																				
		SRR7348392	SRR6289589																																																																				
		SRR7351408	SRR6289918																																																																				
		SRR7351412	SRR6291073																																																																				
		SRR7352655	SRR6310318																																																																				
		SRR7359504	SRR6310348																																																																				
		SRR7379959	SRR6310599																																																																				
		SRR7406160	SRR6310614																																																																				
		SRR7427023	SRR6313712																																																																				
		SRR7439501	SRR6321417																																																																				
		SRR7442062	SRR6325173																																																																				
		SRR7444251	SRR6325219																																																																				
		SRR7447151	SRR6326933																																																																				
		SRR7456230	SRR6326987																																																																				
		SRR7458744	SRR6334765																																																																				
		SRR7458755	SRR6334858																																																																				
		SRR7465048	SRR6334860																																																																				
		SRR7466522	SRR6345547																																																																				
		SRR7468936	SRR6345642																																																																				
		SRR7471057	SRR6350771																																																																				
		SRR7471087	SRR6353551																																																																				
		SRR7472847	SRR6359042																																																																				
		SRR7472852	SRR6366342																																																																				
		SRR7472930	SRR6366345																																																																				
		SRR7495532	SRR6366425																																																																				
		SRR7504449	SRR6371380																																																																				
		SRR7506784	SRR6371387																																																																				
		SRR7511926	SRR6371542																																																																				
		SRR7523190	SRR6371605																																																																				
		SRR7523733	SRR6371623																																																																				
		SRR7523821	SRR6371923																																																																				
		SRR7533446	SRR6373584																																																																				
		SRR7538834	SRR6373662																																																																				
		SRR7653448	SRR6373872																																																																				
		SRR7653459	SRR6384575																																																																				
		SRR7660865	SRR6387403																																																																				
		SRR7660934	SRR6387428																																																																				
		SRR7660967	SRR6412803																																																																				
		SRR7741639	SRR6412937																																																																				
		SRR7741644	SRR6440577																																																																				
		SRR7777175	SRR6451637																																																																				
		SRR7777214	SRR6452862																																																																				
		SRR900925	SRR6475587																																																																				
			SRR6480938																																																																				
			SRR6481152																																																																				
			SRR6489980																																																																				
			SRR6491046																																																																				
			SRR6495722																																																																				
			SRR6502724																																																																				
			SRR6514484																																																																				
			SRR6514744																																																																				
			SRR6650870																																																																				
			SRR6656986																																																																				
			SRR6670271																																																																				
			SRR6670322																																																																				
			SRR6671402																																																																				
			SRR6682061																																																																				
			SRR6687051																																																																				
			SRR6710447																																																																				
			SRR6715771																																																																				
			SRR6729925																																																																				
			SRR6782274																																																																				
			SRR6782304																																																																				
			SRR6791738																																																																				
			SRR6798738																																																																				
			SRR6870190																																																																				
			SRR6870268																																																																				
			SRR6876236																																																																				
			SRR6876267																																																																				
			SRR6879545																																																																				
			SRR6879669																																																																				
			SRR6879836																																																																				
			SRR6879932																																																																				
			SRR6880053																																																																				
			SRR6880101																																																																				
			SRR6881283																																																																				
			SRR6881509																																																																				
			SRR6885446																																																																				
			SRR6896858																																																																				
			SRR6897029																																																																				
			SRR6897650																																																																				
			SRR6897666																																																																				
			SRR6897708																																																																				
			SRR6897838																																																																				
			SRR6897875																																																																				
			SRR6897889																																																																				
			SRR6897941																																																																				
			SRR6898005																																																																				
			SRR6898119																																																																				
			SRR6898124																																																																				
			SRR6898310																																																																				
			SRR6898371																																																																				
			SRR6898398																																																																				
			SRR6898402																																																																				
			SRR6898813																																																																				
			SRR6898858																																																																				
			SRR6898862																																																																				
			SRR6898871																																																																				
			SRR6898879																																																																				
			SRR6898883																																																																				
			SRR6898916																																																																				
			SRR6898930																																																																				
			SRR6898932																																																																				
			SRR6898939																																																																				
			SRR6899308																																																																				
			SRR6899347																																																																				
			SRR6899394																																																																				
			SRR6899503																																																																				
			SRR6900058																																																																				
			SRR6900202																																																																				
			SRR6900279																																																																				
			SRR6900340																																																																				
			SRR6900360																																																																				
			SRR6900459																																																																				
			SRR6900500																																																																				
			SRR6900678																																																																				
			SRR6900719																																																																				
			SRR6900720																																																																				
			SRR6900821																																																																				
			SRR6900822																																																																				
			SRR6900891																																																																				
			SRR6900892																																																																				
			SRR6900901																																																																				
			SRR6900942																																																																				
			SRR6900961																																																																				
			SRR6901105																																																																				
			SRR6901144																																																																				
			SRR6901151																																																																				
			SRR6916445																																																																				
			SRR6918292																																																																				
			SRR6918336																																																																				
			SRR6918541																																																																				
			SRR6918626																																																																				
			SRR6918646																																																																				
			SRR6918648																																																																				
			SRR6918881																																																																				
			SRR6919094																																																																				
			SRR6919166																																																																				
			SRR6919173																																																																				
			SRR6919175																																																																				
			SRR6919235																																																																				
			SRR6919238																																																																				
			SRR6919243																																																																				
			SRR6919287																																																																				
			SRR6919749																																																																				
			SRR6919752																																																																				
			SRR6919806																																																																				
			SRR6919948																																																																				
			SRR6919971																																																																				
			SRR6920453																																																																				
			SRR6920536																																																																				
			SRR6920558																																																																				
			SRR6920779																																																																				
			SRR6920825																																																																				
			SRR6922500																																																																				
			SRR6922528																																																																				
			SRR6922642																																																																				
			SRR6922675																																																																				
			SRR6922719																																																																				
			SRR6922728																																																																				
			SRR6922737																																																																				
			SRR6922740																																																																				
			SRR6924070																																																																				
			SRR6924071																																																																				
			SRR6924083																																																																				
			SRR6924111																																																																				
			SRR6924143																																																																				
			SRR6924165																																																																				
			SRR6929684																																																																				
			SRR6940337																																																																				
			SRR6940506																																																																				
			SRR6940761																																																																				
			SRR6955941																																																																				
			SRR6956032																																																																				
			SRR6967810																																																																				
			SRR6967986																																																																				
			SRR6976835																																																																				
			SRR6979171																																																																				
			SRR6984321																																																																				
			SRR6984384																																																																				
			SRR6994839																																																																				
			SRR6998693																																																																				
			SRR7015178																																																																				
			SRR7027940																																																																				
			SRR7039795																																																																				
			SRR7056107																																																																				
			SRR7059365																																																																				
			SRR7063418																																																																				
			SRR7063438																																																																				
			SRR7072851																																																																				
			SRR7081915																																																																				
			SRR7084520																																																																				
			SRR7090673																																																																				
			SRR7093171																																																																				
			SRR7105075																																																																				
			SRR7125578																																																																				
			SRR7130938																																																																				
			SRR7140221																																																																				
			SRR7140272																																																																				
			SRR7140338																																																																				
			SRR7167157																																																																				
			SRR7172564																																																																				
			SRR7172589																																																																				
			SRR7189215																																																																				
			SRR7204351																																																																				
			SRR7218453																																																																				
			SRR7218795																																																																				
			SRR7221354																																																																				
			SRR7223221																																																																				
			SRR7245764																																																																				
			SRR7246325																																																																				
			SRR7247319																																																																				
			SRR7248268																																																																				
			SRR7249805																																																																				
			SRR7253194																																																																				
			SRR7257480																																																																				
			SRR7271301																																																																				
			SRR7274999																																																																				
			SRR7276589																																																																				
			SRR7285797																																																																				
			SRR7285916																																																																				
			SRR7286894																																																																				
			SRR7289036																																																																				
			SRR7289193																																																																				
			SRR7292753																																																																				
			SRR7298408																																																																				
			SRR7298807																																																																				
			SRR7298851																																																																				
			SRR7299372																																																																				
			SRR7300216																																																																				
			SRR7300282																																																																				
			SRR7300394																																																																				
			SRR7300406																																																																				
			SRR7300413																																																																				
			SRR7300416																																																																				
			SRR7346659																																																																				
			SRR7348279																																																																				
			SRR7348316																																																																				
			SRR7348371																																																																				
			SRR7348392																																																																				
			SRR7351408																																																																				
			SRR7351412																																																																				
			SRR7352655																																																																				
			SRR7359504																																																																				
			SRR7379959																																																																				
			SRR7401719																																																																				
			SRR7406160																																																																				
			SRR7416262																																																																				
			SRR7425057																																																																				
			SRR7427023																																																																				
			SRR7427073																																																																				
			SRR7439501																																																																				
			SRR7439504																																																																				
			SRR7442062																																																																				
			SRR7444251																																																																				
			SRR7447151																																																																				
			SRR7456230																																																																				
			SRR7458744																																																																				
			SRR7458755																																																																				
			SRR7465048																																																																				
			SRR7466522																																																																				
			SRR7468936																																																																				
			SRR7471057																																																																				
			SRR7471087																																																																				
			SRR7472847																																																																				
			SRR7472852																																																																				
			SRR7472930																																																																				
			SRR7473156																																																																				
			SRR7480341																																																																				
			SRR7495532																																																																				
			SRR7504449																																																																				
			SRR7504608																																																																				
			SRR7506784																																																																				
			SRR7511926																																																																				
			SRR7523190																																																																				
			SRR7523733																																																																				
			SRR7523821																																																																				
			SRR7524819																																																																				
			SRR7533446																																																																				
			SRR7538834																																																																				
			SRR7634335																																																																				
			SRR7650117																																																																				
			SRR7653448																																																																				
			SRR7653459																																																																				
			SRR7660865																																																																				
			SRR7660925																																																																				
			SRR7660934																																																																				
			SRR7660967																																																																				
			SRR7741639																																																																				
			SRR7741644																																																																				
			SRR7777175																																																																				
			SRR7777214																																																																				
			SRR900925																																																																				
